gender,senior_citizen,partner,dependents,tenure_months,contract,internet_service,online_security,tech_support,payment_method,support_calls,late_payments,monthly_charges,total_charges,churn
Female,0,No,Yes,53,Month-to-month,Fiber optic,No,No,Electronic check,2,1,72.52,3845.59,1
Male,1,No,No,17,Two year,DSL,No,No,Electronic check,2,0,42.59,695.14,1
Female,0,Yes,Yes,21,One year,DSL,Yes,Yes,Mailed check,0,0,61.73,1399.52,0
Female,0,No,No,18,Month-to-month,Fiber optic,No,Yes,Bank transfer,2,1,81.75,1472.11,1
Female,0,Yes,Yes,65,Two year,DSL,Yes,No,Mailed check,0,0,41.21,2608.91,0
Female,0,Yes,No,14,One year,DSL,Yes,No,Electronic check,1,0,62.11,994.63,0
Male,1,Yes,No,13,Month-to-month,Fiber optic,Yes,No,Bank transfer,1,0,63.88,851.51,1
Male,0,No,No,37,Month-to-month,DSL,No,No,Bank transfer,1,0,43.06,1590.99,0
Female,0,No,No,30,Two year,Fiber optic,No,No,Bank transfer,0,0,71.55,2237.57,0
Male,0,No,No,38,Month-to-month,DSL,Yes,Yes,Electronic check,0,0,54.16,2076.57,0
Male,0,Yes,Yes,36,Month-to-month,Fiber optic,No,Yes,Electronic check,1,0,67.18,2413.58,1
Female,0,Yes,No,48,Two year,Fiber optic,Yes,Yes,Mailed check,0,1,86.68,4064.69,0
Female,1,No,Yes,8,One year,Fiber optic,Yes,Yes,Mailed check,1,0,88.23,568.38,1
Male,0,Yes,No,35,One year,DSL,No,No,Electronic check,1,3,47.58,1738.53,0
Male,0,No,No,13,Month-to-month,Fiber optic,No,No,Credit card,1,1,73.96,979.44,1
Female,1,No,Yes,4,Month-to-month,DSL,No,Yes,Credit card,2,0,89.23,344.86,1
Female,0,Yes,Yes,36,Two year,Fiber optic,Yes,No,Electronic check,1,0,64.08,2298.42,0
Female,0,Yes,Yes,35,One year,DSL,Yes,Yes,Bank transfer,1,0,46.08,1631.19,0
Female,1,No,No,26,Two year,DSL,No,No,Mailed check,0,1,57.99,1545.83,0
Female,0,No,Yes,49,Month-to-month,DSL,Yes,No,Mailed check,1,1,46.54,2233.79,0
Female,0,No,Yes,13,Two year,DSL,Yes,Yes,Bank transfer,0,0,66.96,882.06,0
Male,1,No,No,40,Month-to-month,DSL,No,No,Mailed check,1,0,53.86,2185.98,1
Male,0,Yes,Yes,23,Month-to-month,DSL,No,No,Mailed check,1,0,48.72,1090.48,0
Male,1,No,Yes,24,Two year,No,No internet service,No internet service,Electronic check,0,2,26.22,495.75,1
Female,0,No,No,4,Month-to-month,Fiber optic,No,No,Bank transfer,3,1,82.67,284.48,1
Female,0,No,Yes,49,One year,Fiber optic,Yes,Yes,Bank transfer,0,0,79.1,3797.69,1
Female,0,Yes,No,34,One year,DSL,Yes,No,Electronic check,0,0,66.21,2322.25,0
Male,0,No,No,39,Two year,DSL,No,No,Mailed check,1,0,38.52,1444.54,1
Male,0,Yes,Yes,12,Month-to-month,No,No internet service,No internet service,Electronic check,1,1,26.81,261.91,1
Female,0,Yes,No,31,Month-to-month,DSL,No,Yes,Mailed check,2,0,60.89,1848.69,0
Female,0,No,Yes,23,One year,Fiber optic,Yes,No,Electronic check,1,0,75.39,1784.08,1
Female,0,No,No,35,Two year,Fiber optic,No,No,Bank transfer,0,0,76.76,2739.34,0
Female,0,No,No,30,Two year,Fiber optic,No,Yes,Bank transfer,0,2,77.35,2272.19,0
Male,0,No,No,72,One year,Fiber optic,Yes,No,Bank transfer,0,0,78.66,5636.48,0
Female,0,Yes,No,59,Two year,Fiber optic,Yes,No,Mailed check,0,0,70.35,4140.08,0
Female,0,No,No,21,Month-to-month,No,No internet service,No internet service,Bank transfer,5,0,18.0,461.46,0
Male,0,No,Yes,36,Month-to-month,Fiber optic,Yes,No,Credit card,2,0,67.81,2318.04,0
Female,0,No,No,20,Month-to-month,DSL,Yes,No,Mailed check,1,0,51.1,936.81,0
Female,0,No,Yes,48,Month-to-month,Fiber optic,Yes,Yes,Mailed check,2,0,73.75,3685.86,0
Male,0,No,No,24,Month-to-month,DSL,Yes,No,Credit card,2,0,70.94,1773.23,0
Male,0,No,No,18,Month-to-month,Fiber optic,Yes,No,Bank transfer,3,0,73.54,1234.3,0
Male,0,Yes,Yes,31,Month-to-month,Fiber optic,Yes,No,Mailed check,2,0,75.93,2541.97,1
Female,0,No,No,56,Two year,DSL,Yes,No,Bank transfer,1,0,46.82,2660.21,0
Male,1,Yes,No,51,Month-to-month,No,No internet service,No internet service,Electronic check,1,0,40.36,2065.15,0
Female,0,Yes,No,18,One year,No,No internet service,No internet service,Electronic check,1,1,21.96,483.93,0
Female,0,No,No,69,Two year,DSL,No,Yes,Bank transfer,1,0,52.29,3555.56,0
Female,0,No,No,13,Month-to-month,DSL,No,Yes,Bank transfer,2,0,53.02,660.13,1
Female,0,No,No,16,One year,Fiber optic,No,Yes,Mailed check,0,0,75.31,1209.56,0
Female,0,Yes,Yes,47,Month-to-month,DSL,No,Yes,Electronic check,1,2,54.57,2595.08,0
Female,0,Yes,No,4,Month-to-month,DSL,Yes,No,Credit card,1,0,45.23,201.17,1
Female,0,No,Yes,26,One year,No,No internet service,No internet service,Bank transfer,1,1,30.88,815.19,0
Female,0,No,No,21,One year,DSL,No,Yes,Mailed check,1,0,48.09,986.13,0
Female,0,No,No,72,One year,DSL,Yes,No,Electronic check,0,0,62.48,4519.73,0
Female,0,No,No,11,Two year,Fiber optic,Yes,No,Bank transfer,1,0,65.36,735.1,0
Male,0,No,No,12,One year,DSL,No,No,Electronic check,1,1,50.39,604.07,0
Female,0,No,No,72,One year,Fiber optic,No,No,Mailed check,1,0,60.81,4362.42,0
Male,0,Yes,Yes,21,Month-to-month,No,No internet service,No internet service,Credit card,4,0,18.18,350.62,0
Male,0,No,Yes,55,Two year,Fiber optic,No,Yes,Bank transfer,1,0,80.85,4358.91,0
Male,0,No,Yes,19,Two year,DSL,No,Yes,Credit card,0,1,66.45,1347.98,0
Female,0,Yes,Yes,15,One year,No,No internet service,No internet service,Mailed check,0,0,38.58,623.7,0
Female,1,No,No,57,Two year,Fiber optic,Yes,No,Electronic check,1,1,78.98,4562.27,0
Male,1,No,No,72,One year,Fiber optic,No,No,Credit card,0,0,68.96,4895.6,0
Male,0,Yes,No,59,Month-to-month,Fiber optic,Yes,No,Credit card,3,0,68.29,3999.12,0
Male,0,Yes,No,18,Two year,Fiber optic,Yes,No,Bank transfer,1,0,61.69,1106.21,0
Male,0,No,No,25,One year,DSL,No,No,Electronic check,0,0,53.96,1370.44,0
Male,1,No,Yes,12,Month-to-month,Fiber optic,No,Yes,Bank transfer,2,0,74.97,853.47,1
Male,0,No,No,14,One year,Fiber optic,Yes,Yes,Electronic check,0,1,84.07,1281.02,1
Female,0,Yes,No,13,Month-to-month,Fiber optic,No,Yes,Credit card,4,0,73.81,1012.33,1
Female,0,No,Yes,19,Month-to-month,Fiber optic,No,No,Bank transfer,3,0,63.26,1212.81,0
Female,0,Yes,No,29,One year,Fiber optic,No,No,Electronic check,2,1,74.41,2176.08,1
Male,0,Yes,No,26,Month-to-month,Fiber optic,Yes,No,Electronic check,4,1,89.64,2317.38,1
Female,0,Yes,No,42,Month-to-month,Fiber optic,No,No,Electronic check,0,1,59.4,2453.91,1
Male,0,No,No,30,Month-to-month,DSL,No,No,Credit card,0,1,34.01,875.64,0
Female,0,Yes,No,40,Month-to-month,Fiber optic,No,No,Electronic check,4,1,67.12,2737.38,1
Female,0,Yes,Yes,44,Two year,Fiber optic,No,No,Mailed check,1,0,63.26,2786.95,0
Male,0,Yes,No,18,Month-to-month,DSL,Yes,Yes,Mailed check,2,0,73.47,1393.47,0
Female,0,No,No,23,Month-to-month,No,No internet service,No internet service,Bank transfer,0,1,28.05,680.05,0
Female,1,Yes,Yes,72,Two year,No,No internet service,No internet service,Bank transfer,0,0,39.16,2817.82,0
Male,0,Yes,Yes,17,Two year,Fiber optic,Yes,Yes,Electronic check,0,1,92.62,1579.96,1
Female,1,No,Yes,41,One year,DSL,No,No,Electronic check,2,0,49.84,1999.3,1
Female,0,No,No,9,Two year,Fiber optic,No,No,Electronic check,1,0,70.18,559.93,0
Female,0,No,No,45,One year,DSL,Yes,No,Credit card,1,0,59.13,2601.46,0
Male,1,Yes,No,15,One year,DSL,No,Yes,Mailed check,0,1,49.72,688.18,0
Male,0,No,No,27,Month-to-month,DSL,No,Yes,Electronic check,0,0,60.48,1621.31,0
Male,1,No,No,7,Month-to-month,Fiber optic,No,No,Mailed check,0,0,79.96,606.7,0
Female,0,No,Yes,25,Month-to-month,Fiber optic,No,No,Electronic check,0,1,63.95,1639.83,1
Male,0,No,No,25,One year,Fiber optic,No,Yes,Bank transfer,1,1,75.07,1785.65,0
Female,0,Yes,No,23,One year,Fiber optic,Yes,No,Electronic check,0,0,81.25,1920.37,1
Female,0,Yes,No,35,Two year,Fiber optic,No,No,Credit card,1,2,80.99,2843.15,1
Male,1,Yes,Yes,53,One year,Fiber optic,Yes,Yes,Bank transfer,0,0,78.06,4179.21,0
Male,0,Yes,Yes,12,One year,Fiber optic,No,Yes,Bank transfer,0,0,78.96,978.39,1
Male,0,No,Yes,23,Month-to-month,DSL,No,No,Electronic check,4,0,48.75,1020.79,1
Male,0,Yes,No,8,Month-to-month,Fiber optic,No,No,Electronic check,3,1,66.81,546.37,1
Male,0,No,Yes,5,Month-to-month,DSL,Yes,No,Electronic check,1,0,41.13,293.94,1
Male,0,No,No,29,Month-to-month,Fiber optic,Yes,No,Credit card,3,0,70.05,1960.24,1
Female,0,No,Yes,11,Two year,Fiber optic,No,No,Credit card,0,2,59.18,595.52,0
Female,0,Yes,No,26,Month-to-month,Fiber optic,Yes,Yes,Electronic check,0,0,82.92,2036.57,1
Female,0,No,Yes,30,Month-to-month,Fiber optic,No,No,Credit card,1,0,65.38,1934.37,0
Female,0,Yes,Yes,6,Month-to-month,DSL,No,No,Bank transfer,0,0,39.49,148.63,0
Male,0,Yes,No,33,Month-to-month,DSL,Yes,Yes,Credit card,6,0,61.87,1990.08,0
Female,0,Yes,No,52,One year,DSL,Yes,Yes,Credit card,0,0,78.93,4119.15,0
Female,0,Yes,No,39,Month-to-month,Fiber optic,Yes,No,Credit card,0,2,70.7,2806.24,0
Female,0,No,No,12,Month-to-month,Fiber optic,No,No,Bank transfer,2,0,65.9,674.39,0
Male,0,Yes,No,25,One year,DSL,Yes,Yes,Mailed check,2,2,62.19,1527.16,0
Female,0,No,No,27,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,2,2,78.17,2096.61,1
Female,0,Yes,No,23,One year,DSL,No,No,Electronic check,0,0,36.38,828.95,1
Female,0,No,Yes,8,Month-to-month,Fiber optic,No,Yes,Mailed check,2,1,91.47,779.72,1
Female,0,Yes,No,14,Month-to-month,Fiber optic,No,Yes,Credit card,0,0,62.35,921.02,1
Female,0,No,Yes,22,Month-to-month,DSL,No,No,Electronic check,2,0,35.29,829.53,1
Male,0,Yes,Yes,30,Month-to-month,DSL,No,No,Mailed check,3,0,54.99,1664.27,1
Male,0,No,Yes,17,One year,Fiber optic,No,No,Electronic check,1,0,52.61,879.3,0
Female,0,No,No,4,Month-to-month,Fiber optic,No,No,Bank transfer,2,0,75.17,270.12,1
Male,0,No,Yes,17,Two year,DSL,No,No,Electronic check,1,1,55.89,986.34,1
Female,0,Yes,No,72,Two year,Fiber optic,No,Yes,Credit card,1,2,70.59,5031.95,0
Male,0,No,No,34,One year,DSL,No,No,Credit card,0,1,49.33,1627.08,0
Male,0,No,Yes,29,Month-to-month,No,No internet service,No internet service,Electronic check,2,0,23.6,714.34,0
Male,0,No,No,13,One year,Fiber optic,No,No,Electronic check,1,0,62.56,858.14,1
Female,0,No,Yes,18,Month-to-month,Fiber optic,Yes,No,Electronic check,1,1,71.08,1279.54,1
Female,0,No,Yes,4,One year,Fiber optic,No,No,Electronic check,0,0,67.74,309.05,0
Female,0,No,No,13,Month-to-month,Fiber optic,Yes,Yes,Mailed check,4,0,80.26,1027.32,1
Female,0,No,No,32,Month-to-month,Fiber optic,Yes,No,Electronic check,1,1,80.61,2570.59,1
Male,1,Yes,Yes,29,Two year,DSL,Yes,No,Mailed check,2,1,54.8,1611.2,0
Female,0,Yes,No,15,One year,Fiber optic,Yes,No,Electronic check,0,1,79.61,1147.09,1
Male,1,No,No,23,Month-to-month,DSL,No,No,Electronic check,2,2,45.9,1098.79,1
Male,0,No,No,26,One year,Fiber optic,Yes,Yes,Credit card,0,0,89.12,2302.62,0
Female,0,Yes,No,16,Month-to-month,No,No internet service,No internet service,Credit card,3,1,31.07,486.47,1
Female,0,Yes,No,35,One year,DSL,No,Yes,Electronic check,2,0,41.16,1445.89,0
Female,0,Yes,No,29,Two year,Fiber optic,Yes,No,Bank transfer,0,1,79.03,2341.74,0
Male,0,Yes,No,19,Month-to-month,Fiber optic,Yes,No,Electronic check,2,3,70.44,1206.01,1
Female,0,No,No,9,Month-to-month,Fiber optic,Yes,No,Credit card,1,0,72.49,576.36,1
Female,1,No,No,18,Month-to-month,DSL,No,Yes,Credit card,2,0,59.5,1132.6,1
Male,0,Yes,Yes,17,Two year,Fiber optic,Yes,No,Bank transfer,2,0,76.98,1337.98,0
Female,0,Yes,Yes,15,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,0,0,82.13,1205.51,1
Male,0,Yes,No,6,One year,No,No internet service,No internet service,Credit card,2,0,29.29,179.82,1
Male,0,No,Yes,61,Two year,Fiber optic,Yes,Yes,Electronic check,0,0,85.43,5247.05,0
Male,0,No,Yes,59,Two year,Fiber optic,No,No,Bank transfer,0,0,62.93,3806.05,0
Female,0,Yes,No,23,Month-to-month,DSL,No,No,Electronic check,1,0,57.79,1304.0,1
Male,0,Yes,No,30,Month-to-month,DSL,Yes,No,Electronic check,3,1,64.52,2014.63,0
Female,0,No,Yes,34,Two year,Fiber optic,No,No,Bank transfer,0,0,69.11,2383.81,0
Male,0,No,Yes,23,Month-to-month,Fiber optic,No,Yes,Electronic check,1,1,72.53,1612.77,1
Female,0,No,No,31,Month-to-month,No,No internet service,No internet service,Electronic check,2,0,18.0,521.54,1
Male,0,No,No,38,Month-to-month,Fiber optic,No,Yes,Electronic check,2,1,90.38,3507.01,0
Female,0,No,No,28,Two year,DSL,No,Yes,Credit card,1,1,55.53,1639.71,0
Male,0,No,No,42,Two year,DSL,No,No,Electronic check,1,0,50.16,2103.78,0
Male,0,No,No,15,Month-to-month,Fiber optic,Yes,Yes,Mailed check,3,1,87.38,1376.72,0
Female,0,Yes,Yes,25,Month-to-month,DSL,Yes,Yes,Electronic check,0,1,41.9,1068.76,0
Female,0,Yes,No,72,Two year,DSL,No,No,Credit card,1,1,41.67,2996.23,0
Female,1,Yes,No,49,Month-to-month,DSL,Yes,Yes,Electronic check,2,0,81.61,4010.27,0
Male,0,No,Yes,29,Two year,Fiber optic,No,No,Bank transfer,0,0,46.63,1268.61,0
Female,0,No,Yes,12,Month-to-month,DSL,No,Yes,Mailed check,1,0,45.03,524.1,0
Female,0,Yes,No,26,Month-to-month,No,No internet service,No internet service,Bank transfer,1,0,20.4,498.86,0
Female,0,No,No,47,Month-to-month,No,No internet service,No internet service,Credit card,3,1,18.0,906.12,0
Male,1,No,No,41,Month-to-month,DSL,No,No,Electronic check,1,0,42.99,1777.54,0
Male,0,Yes,No,5,Month-to-month,Fiber optic,Yes,Yes,Electronic check,3,0,74.76,359.59,1
Male,0,No,No,6,One year,Fiber optic,Yes,No,Mailed check,0,2,74.62,514.52,0
Female,0,No,Yes,6,Month-to-month,No,No internet service,No internet service,Mailed check,3,0,26.86,70.47,1
Female,0,Yes,No,35,One year,Fiber optic,Yes,No,Credit card,1,0,79.2,2714.79,0
Female,0,No,No,7,Month-to-month,DSL,No,Yes,Electronic check,1,1,50.42,428.78,1
Male,1,Yes,Yes,11,Month-to-month,DSL,No,Yes,Credit card,0,0,64.78,751.09,1
Male,0,No,No,22,Month-to-month,No,No internet service,No internet service,Electronic check,0,0,25.14,458.05,0
Female,0,No,Yes,52,One year,No,No internet service,No internet service,Electronic check,2,2,32.57,1706.73,1
Male,0,No,No,36,Month-to-month,Fiber optic,No,No,Bank transfer,3,0,71.31,2491.15,1
Male,1,No,No,20,One year,Fiber optic,No,No,Bank transfer,1,0,66.91,1312.63,1
Male,0,Yes,No,43,Month-to-month,Fiber optic,No,No,Electronic check,3,0,67.11,2913.2,0
Male,0,Yes,No,72,Month-to-month,Fiber optic,Yes,No,Credit card,1,0,78.82,5673.0,0
Female,0,No,No,26,Month-to-month,Fiber optic,No,Yes,Electronic check,0,0,87.1,2260.46,1
Male,0,Yes,Yes,8,Month-to-month,DSL,Yes,No,Credit card,1,0,57.0,406.6,1
Female,1,No,No,12,Month-to-month,DSL,No,No,Electronic check,0,1,50.67,677.27,1
Male,0,Yes,No,12,Month-to-month,Fiber optic,No,Yes,Electronic check,2,0,81.52,1008.04,0
Female,0,Yes,No,14,Month-to-month,DSL,No,No,Credit card,0,0,34.8,438.89,0
Female,0,No,No,19,Month-to-month,Fiber optic,Yes,Yes,Electronic check,3,0,72.56,1385.98,1
Male,1,No,No,30,Month-to-month,No,No internet service,No internet service,Mailed check,2,0,25.74,753.61,0
Male,0,No,No,7,Month-to-month,DSL,No,No,Credit card,1,0,41.35,256.58,1
Female,1,No,No,9,Month-to-month,No,No internet service,No internet service,Electronic check,1,0,21.89,205.67,0
Male,0,Yes,No,38,Month-to-month,Fiber optic,No,No,Bank transfer,1,0,68.89,2718.14,0
Male,1,No,No,17,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,1,1,103.3,1704.07,1
Female,0,No,No,13,Month-to-month,DSL,Yes,No,Electronic check,0,2,54.59,743.41,0
Male,0,No,Yes,21,Two year,Fiber optic,Yes,No,Electronic check,0,1,59.09,1292.2,0
Female,1,Yes,Yes,58,Two year,No,No internet service,No internet service,Electronic check,1,2,25.63,1515.82,0
Male,1,No,No,41,Month-to-month,Fiber optic,No,No,Mailed check,4,0,77.14,3217.51,0
Male,0,Yes,No,39,Two year,Fiber optic,Yes,Yes,Mailed check,2,0,88.26,3438.03,0
Male,0,No,No,71,One year,DSL,No,No,Bank transfer,0,0,52.72,3772.61,0
Male,0,Yes,Yes,31,Month-to-month,DSL,No,No,Mailed check,0,0,43.11,1343.78,0
Male,0,No,Yes,72,Two year,Fiber optic,Yes,No,Mailed check,2,0,72.64,5153.09,0
Male,1,No,Yes,72,Two year,Fiber optic,No,Yes,Credit card,2,0,70.21,4992.66,0
Female,0,No,No,7,Month-to-month,No,No internet service,No internet service,Mailed check,1,1,18.12,190.13,1
Female,0,No,No,6,Month-to-month,Fiber optic,No,No,Credit card,4,1,67.33,376.43,1
Female,0,No,Yes,11,Two year,DSL,Yes,Yes,Bank transfer,1,1,71.36,765.48,0
Female,1,Yes,No,54,Month-to-month,DSL,No,Yes,Credit card,2,0,80.05,4368.62,0
Female,0,No,No,21,Month-to-month,DSL,Yes,No,Credit card,0,0,57.17,1193.19,0
Male,0,No,No,19,Month-to-month,DSL,Yes,No,Mailed check,5,0,60.32,1188.72,1
Female,0,Yes,No,44,Two year,DSL,Yes,Yes,Bank transfer,0,1,44.7,1960.39,0
Female,0,Yes,No,16,Month-to-month,Fiber optic,Yes,Yes,Electronic check,0,1,80.48,1225.88,1
Male,0,No,No,29,Month-to-month,Fiber optic,No,Yes,Mailed check,1,1,89.25,2649.26,1
Female,0,Yes,No,38,One year,No,No internet service,No internet service,Mailed check,1,1,24.75,891.09,0
Female,0,No,Yes,12,Month-to-month,No,No internet service,No internet service,Mailed check,3,0,23.16,353.61,1
Male,1,No,No,10,One year,DSL,No,Yes,Electronic check,0,2,80.21,836.47,0
Female,0,No,No,26,Month-to-month,Fiber optic,No,No,Credit card,0,0,78.52,2010.2,1
Female,0,Yes,No,28,Two year,DSL,Yes,Yes,Electronic check,1,0,70.17,2000.43,0
Female,0,Yes,Yes,42,Two year,DSL,Yes,No,Credit card,1,0,55.49,2302.72,0
Female,0,No,Yes,11,Month-to-month,DSL,No,No,Credit card,2,0,51.18,517.11,1
Female,0,Yes,No,14,One year,DSL,No,Yes,Electronic check,1,0,74.1,1050.1,1
Male,0,No,Yes,72,Month-to-month,Fiber optic,Yes,No,Mailed check,2,0,93.86,6804.6,0
Female,0,Yes,Yes,48,One year,Fiber optic,No,No,Bank transfer,3,0,64.7,3122.23,0
Male,1,Yes,No,23,One year,Fiber optic,No,No,Credit card,0,0,56.01,1244.03,1
Female,0,Yes,No,54,Month-to-month,Fiber optic,No,Yes,Credit card,2,0,77.4,4098.74,0
Female,1,Yes,Yes,11,Month-to-month,Fiber optic,Yes,No,Mailed check,2,0,82.11,892.64,1
Male,0,No,Yes,21,Month-to-month,Fiber optic,No,No,Credit card,1,0,83.45,1686.76,1
Male,0,No,No,28,One year,No,No internet service,No internet service,Electronic check,0,0,23.16,642.55,0
Female,1,No,No,19,One year,Fiber optic,Yes,No,Electronic check,0,0,73.21,1388.94,0
Male,1,No,No,20,Month-to-month,DSL,No,No,Mailed check,2,0,57.9,1200.72,1
Male,0,Yes,No,40,Month-to-month,Fiber optic,No,Yes,Credit card,2,0,69.62,2823.56,0
Male,0,Yes,No,49,Two year,Fiber optic,Yes,No,Electronic check,1,0,74.1,3689.85,0
Female,0,No,No,18,Month-to-month,DSL,Yes,No,Bank transfer,1,0,56.04,1007.66,0
Male,0,Yes,No,8,Two year,Fiber optic,Yes,No,Electronic check,0,0,75.43,579.33,1
Female,0,Yes,No,6,One year,No,No internet service,No internet service,Electronic check,1,0,34.23,231.73,0
Male,0,Yes,No,3,Month-to-month,No,No internet service,No internet service,Credit card,2,0,28.28,110.24,0
Female,0,No,Yes,71,One year,DSL,No,No,Bank transfer,0,0,44.68,3195.02,0
Male,0,Yes,Yes,40,Two year,DSL,No,No,Mailed check,0,0,47.12,1999.4,0
Female,1,Yes,No,35,Two year,DSL,Yes,No,Bank transfer,0,1,78.38,2783.18,0
Female,0,No,Yes,16,One year,Fiber optic,No,No,Mailed check,2,0,57.45,990.21,1
Female,0,No,No,16,One year,Fiber optic,No,No,Electronic check,0,1,53.97,798.48,0
Male,0,Yes,No,50,One year,Fiber optic,No,Yes,Mailed check,2,0,67.07,3295.07,0
Female,1,No,Yes,6,Month-to-month,No,No internet service,No internet service,Credit card,2,0,26.43,112.13,1
Male,0,Yes,No,18,Two year,DSL,Yes,Yes,Electronic check,2,2,73.1,1316.71,0
Female,1,Yes,No,55,Month-to-month,Fiber optic,Yes,No,Electronic check,3,1,75.08,4120.82,0
Female,0,Yes,No,18,Month-to-month,Fiber optic,Yes,No,Bank transfer,1,0,71.49,1302.64,1
Female,0,Yes,Yes,39,Month-to-month,DSL,Yes,No,Mailed check,2,0,50.12,2053.84,1
Male,0,Yes,Yes,24,One year,Fiber optic,No,Yes,Electronic check,1,0,63.14,1509.98,1
Male,0,No,Yes,1,One year,Fiber optic,Yes,No,Mailed check,0,0,88.8,117.84,0
Male,0,Yes,Yes,23,One year,Fiber optic,Yes,Yes,Credit card,0,1,82.38,1899.34,1
Male,0,No,No,26,Month-to-month,No,No internet service,No internet service,Electronic check,2,2,25.78,735.22,1
Female,0,Yes,No,22,Month-to-month,DSL,Yes,No,Electronic check,2,0,62.82,1420.28,0
Female,0,Yes,Yes,9,Month-to-month,Fiber optic,No,Yes,Bank transfer,2,0,88.09,789.8,0
Female,1,No,No,22,Two year,No,No internet service,No internet service,Mailed check,1,0,22.19,545.86,0
Female,0,No,Yes,4,Month-to-month,DSL,No,No,Electronic check,3,0,41.7,203.42,1
Female,0,Yes,No,18,Two year,Fiber optic,Yes,Yes,Bank transfer,0,0,83.83,1560.77,1
Female,0,Yes,No,41,Month-to-month,No,No internet service,No internet service,Bank transfer,0,0,22.95,943.62,0
Male,1,No,No,68,Two year,DSL,No,No,Bank transfer,0,1,44.54,3068.61,0
Male,1,Yes,No,61,One year,DSL,Yes,No,Mailed check,1,0,45.9,2786.27,0
Male,1,No,No,10,One year,DSL,Yes,No,Electronic check,0,1,59.11,530.07,0
Male,0,No,No,7,Month-to-month,DSL,No,No,Electronic check,0,0,59.6,389.7,1
Male,0,Yes,Yes,28,One year,DSL,No,No,Credit card,1,0,63.01,1801.02,1
Male,1,No,Yes,25,One year,DSL,No,No,Bank transfer,1,1,42.95,1105.8,0
Male,1,Yes,No,37,Month-to-month,Fiber optic,No,Yes,Mailed check,2,0,91.07,3328.41,1
Female,0,No,Yes,15,Two year,Fiber optic,No,No,Bank transfer,2,0,60.2,985.57,0
Male,0,No,No,26,One year,DSL,No,No,Electronic check,0,0,50.19,1245.34,0
Male,1,No,Yes,25,Month-to-month,Fiber optic,No,No,Credit card,3,0,77.36,1943.89,1
Male,0,No,Yes,19,Month-to-month,DSL,Yes,Yes,Bank transfer,3,0,68.42,1275.17,0
Male,0,No,No,5,Month-to-month,Fiber optic,No,Yes,Electronic check,1,0,88.3,453.2,0
Male,1,Yes,No,41,Two year,DSL,No,Yes,Electronic check,0,1,48.8,1925.72,0
Female,0,Yes,Yes,28,Two year,DSL,No,No,Electronic check,0,0,47.54,1231.11,0
Female,0,Yes,Yes,43,Month-to-month,No,No internet service,No internet service,Electronic check,1,1,22.38,925.81,1
Male,0,Yes,No,50,One year,Fiber optic,No,No,Mailed check,1,1,78.11,3946.25,1
Female,0,No,No,23,Month-to-month,Fiber optic,Yes,No,Electronic check,2,0,74.15,1716.7,1
Male,0,No,No,41,Month-to-month,Fiber optic,No,Yes,Bank transfer,2,0,78.87,3152.39,0
Male,0,No,Yes,69,Two year,Fiber optic,Yes,No,Mailed check,0,0,73.93,5159.24,0
Female,0,Yes,No,72,Month-to-month,DSL,Yes,Yes,Electronic check,2,0,66.9,4830.06,1
Male,0,Yes,Yes,31,Month-to-month,Fiber optic,Yes,No,Electronic check,1,1,69.99,2214.91,1
Female,0,Yes,Yes,32,Month-to-month,Fiber optic,No,Yes,Electronic check,2,1,68.04,2156.99,1
Female,1,No,No,30,Month-to-month,No,No internet service,No internet service,Bank transfer,2,0,20.01,492.74,0
Female,0,Yes,Yes,36,Month-to-month,Fiber optic,No,Yes,Bank transfer,3,0,69.65,2596.65,0
Female,0,Yes,No,48,Month-to-month,Fiber optic,Yes,No,Mailed check,4,0,74.38,3559.96,0
